distance,spline,linear
1.3565707133917395,-196.0403748697754,-196.0373594147263
1.3585732165206508,-196.04052039488568,-196.03755646346372
1.3605757196495618,-196.04065652841498,-196.0377535122011
1.362578222778473,-196.04078341218,-196.03795056093853
1.364580725907384,-196.0409011879974,-196.03814760967592
1.3665832290362951,-196.04100999768391,-196.03834465841334
1.3685857321652064,-196.04110998305612,-196.03854170715076
1.3705882352941177,-196.04120128593078,-196.03873875588815
1.3725907384230287,-196.0412840481245,-196.03893580462557
1.3745932415519397,-196.04135841145398,-196.03913285336296
1.376595744680851,-196.0414245177359,-196.03932990210038
1.378598247809762,-196.0414825087869,-196.03952695083777
1.3806007509386733,-196.04153252642368,-196.0397239995752
1.3826032540675843,-196.04157471246296,-196.03992104831258
1.3846057571964956,-196.04160920872133,-196.04011809705
1.3866082603254066,-196.04163615701543,-196.0403151457874
1.3886107634543179,-196.04165569916208,-196.0405121945248
1.390613266583229,-196.0416679769778,-196.0407092432622
1.39261576971214,-196.04167313227939,-196.04090629199962
1.3946182728410512,-196.04167130688342,-196.04110334073704
1.3966207759699623,-196.04166264260664,-196.04130038947443
1.3986232790988735,-196.04164728126565,-196.04149743821185
1.4006257822277846,-196.04162536440487,-196.0415867578528
1.4026282853566956,-196.04159701448532,-196.04143907348163
1.4046307884856069,-196.04156232269082,-196.04129138911043
1.406633291614518,-196.04152137730594,-196.04114370473926
1.4086357947434291,-196.04147426661535,-196.04099602036806
1.4106382978723402,-196.0414210789037,-196.04084833599688
1.4126408010012514,-196.04136190245558,-196.04070065162568
1.4146433041301627,-196.04129682555566,-196.0405529672545
1.4166458072590737,-196.04122593648853,-196.0404052828833
1.4186483103879848,-196.04114932353883,-196.04025759851214
1.420650813516896,-196.0410670749912,-196.04010991414094
1.4226533166458073,-196.04097927913026,-196.03996222976977
1.4246558197747183,-196.0408860242406,-196.03981454539857
1.4266583229036294,-196.04078739860688,-196.0396668610274
1.4286608260325404,-196.04068349051374,-196.0395191766562
1.4306633291614517,-196.04057438824577,-196.03937149228503
1.432665832290363,-196.04046018008768,-196.03922380791383
1.434668335419274,-196.04034095432402,-196.03907612354266
1.436670838548185,-196.0402167992394,-196.03892843917149
1.4386733416770963,-196.04008780311852,-196.03878075480029
1.4406758448060075,-196.03995405424598,-196.0386330704291
1.4426783479349186,-196.03981564090637,-196.0384853860579
1.4446808510638296,-196.0396726513844,-196.03833770168674
1.4466833541927406,-196.0395251739646,-196.03819001731554
1.448685857321652,-196.03937329693164,-196.03804233294437
1.4506883604505632,-196.03921710857017,-196.03789464857317
1.4526908635794742,-196.03905669716482,-196.037746964202
1.4546933667083852,-196.03889215100017,-196.0375992798308
1.4566958698372965,-196.03872355836089,-196.03745159545963
1.4586983729662077,-196.03855100753157,-196.03730391108843
1.4607008760951188,-196.03837458679686,-196.03715622671726
1.4627033792240298,-196.03819438444143,-196.03700854234606
1.464705882352941,-196.03801048874985,-196.0368608579749
1.4667083854818523,-196.03782298800672,-196.0367131736037
1.4687108886107634,-196.03763197049676,-196.03656548923252
1.4707133917396744,-196.03743752450455,-196.03641780486132
1.4727158948685855,-196.0372397383147,-196.03627012049014
1.4747183979974967,-196.03703870021184,-196.03612243611894
1.476720901126408,-196.03683449848063,-196.03597475174777
1.478723404255319,-196.03662722140567,-196.03582706737657
1.48072590738423,-196.03641695727157,-196.0356793830054
1.4827284105131413,-196.03620379436305,-196.0355316986342
1.4847309136420526,-196.03598782096464,-196.03538401426303
1.4867334167709636,-196.03576912536099,-196.03523632989183
1.4887359198998746,-196.03554779583675,-196.03508864552066
1.4907384230287857,-196.03532392067652,-196.03494096114946
1.492740926157697,-196.03509758816497,-196.0347932767783
1.4947434292866082,-196.03486888658668,-196.0346455924071
1.4967459324155192,-196.0346379042263,-196.03449790803592
1.4987484355444303,-196.03440472936845,-196.03435022366472
1.5007509386733415,-196.03416944991505,-196.0341573807036
1.5027534418022528,-196.0339321364314,-196.0338892734259
1.5047559449311638,-196.0336928354271,-196.0336211661482
1.5067584480600749,-196.03345159163993,-196.0333530588705
1.5087609511889861,-196.0332084498075,-196.0330849515928
1.5107634543178974,-196.03296345466754,-196.0328168443151
1.5127659574468084,-196.03271665095764,-196.03254873703742
1.5147684605757195,-196.03246808341567,-196.0322806297597
1.5167709637046305,-196.03221779677918,-196.032012522482
1.5187734668335418,-196.03196583578594,-196.03174441520432
1.520775969962453,-196.03171224517357,-196.03147630792662
1.522778473091364,-196.03145706967982,-196.0312082006489
1.524780976220275,-196.0312003540423,-196.0309400933712
1.5267834793491863,-196.03094214299884,-196.03067198609352
1.5287859824780976,-196.03068248128702,-196.03040387881583
1.5307884856070086,-196.03042141364458,-196.0301357715381
1.5327909887359197,-196.03015898480916,-196.02986766426042
1.534793491864831,-196.02989523951848,-196.02959955698273
1.536795994993742,-196.02963022251024,-196.02933144970504
1.5387984981226532,-196.02936397852213,-196.02906334242732
1.5408010012515643,-196.02909655229186,-196.02879523514963
1.5428035043804753,-196.02882798855705,-196.02852712787194
1.5448060075093866,-196.02855833205547,-196.02825902059425
1.5468085106382978,-196.02828762752475,-196.02799091331653
1.5488110137672089,-196.02801591970263,-196.02772280603884
1.55081351689612,-196.02774325332675,-196.02745469876115
1.5528160200250312,-196.02746967313487,-196.02718659148346
1.5548185231539424,-196.02719522386462,-196.02691848420574
1.5568210262828535,-196.02691995025373,-196.02665037692805
1.5588235294117645,-196.02664389703983,-196.02638226965036
1.5608260325406755,-196.02636710896067,-196.02611416237266
1.5628285356695868,-196.02608963075392,-196.02584605509495
1.564831038798498,-196.0258115071573,-196.02557794781725
1.566833541927409,-196.02553278290844,-196.02530984053956
1.5688360450563201,-196.0252535027451,-196.02504173326187
1.5708385481852314,-196.02497371140493,-196.02477362598415
1.5728410513141426,-196.02469345362562,-196.02450551870646
1.5748435544430537,-196.02441277414485,-196.02423741142877
1.5768460575719647,-196.02413171770036,-196.02396930415108
1.578848560700876,-196.02385032902978,-196.02370119687336
1.580851063829787,-196.02356865287084,-196.02343308959567
1.5828535669586983,-196.02328673396124,-196.02316498231798
1.5848560700876093,-196.02300461703862,-196.0228968750403
1.5868585732165204,-196.0227223468407,-196.02262876776257
1.5888610763454316,-196.02243996810523,-196.02236066048488
1.5908635794743429,-196.02215752556978,-196.0220925532072
1.592866082603254,-196.02187506397215,-196.0218244459295
