angle,spline,linear
136.2406015037594,-201.296073691719,-201.29613562967535
136.46616541353382,-201.29642336648809,-201.29645579704692
136.69172932330827,-201.29678022722038,-201.29677596441846
136.91729323308272,-201.29714213059725,-201.29709613179003
137.14285714285714,-201.29750693330007,-201.29741629916157
137.36842105263156,-201.29787249201019,-201.29773646653314
137.593984962406,-201.29823666340897,-201.29805663390468
137.81954887218046,-201.29859730417783,-201.29837680127625
138.04511278195488,-201.2989522709981,-201.2986969686478
138.2706766917293,-201.29929942055122,-201.29901713601936
138.49624060150376,-201.2996366095185,-201.2993373033909
138.7218045112782,-201.2999616945813,-201.29965747076247
138.94736842105263,-201.30027253242108,-201.299977638134
139.17293233082705,-201.30056697971912,-201.30029780550558
139.3984962406015,-201.3008428931569,-201.30061797287712
139.62406015037595,-201.30109812941572,-201.3009381402487
139.84962406015038,-201.30133054517694,-201.30125830762023
140.0751879699248,-201.30153801795538,-201.30147559279033
140.30075187969925,-201.30171967526962,-201.3014871135575
140.5263157894737,-201.30187658214427,-201.30149863432464
140.75187969924812,-201.30200997027106,-201.30151015509182
140.97744360902254,-201.30212107134167,-201.301521675859
141.203007518797,-201.3022111170479,-201.30153319662614
141.42857142857142,-201.30228133908153,-201.3015447173933
141.65413533834587,-201.30233296913426,-201.30155623816046
141.8796992481203,-201.30236723889783,-201.30156775892763
142.10526315789474,-201.302385380064,-201.30157927969478
142.33082706766916,-201.3023886243245,-201.30159080046195
142.5563909774436,-201.30237820337112,-201.30160232122913
142.78195488721803,-201.30235534889556,-201.30161384199627
143.00751879699249,-201.30232129258957,-201.30162536276345
143.2330827067669,-201.30227726614496,-201.3016368835306
143.45864661654136,-201.30222450125333,-201.30164840429777
143.68421052631578,-201.30216422960655,-201.30165992506494
143.90977443609023,-201.30209768289635,-201.30167144583208
144.13533834586465,-201.30202609281446,-201.30168296659926
144.3609022556391,-201.3019506910526,-201.3016944873664
144.58646616541353,-201.3018727093026,-201.30170600813358
144.81203007518798,-201.30179337925603,-201.30171752890075
145.0375939849624,-201.3017139314858,-201.30171261701682
145.26315789473685,-201.30163521722588,-201.30162554187748
145.48872180451127,-201.30155715782655,-201.30153846673818
145.71428571428572,-201.30147953476418,-201.30145139159885
145.93984962406014,-201.30140212951483,-201.3013643164595
146.16541353383457,-201.3013247235548,-201.3012772413202
146.39097744360902,-201.30124709836034,-201.30119016618087
146.61654135338347,-201.30116903540755,-201.30110309104154
146.8421052631579,-201.30109031617278,-201.30101601590223
147.0676691729323,-201.3010107221321,-201.3009289407629
147.29323308270676,-201.30093003476188,-201.30084186562357
147.5187969924812,-201.30084803553825,-201.30075479048426
147.74436090225564,-201.30076450593742,-201.30066771534493
147.96992481203006,-201.30067922743564,-201.3005806402056
148.1954887218045,-201.3005919815091,-201.30049356506626
148.42105263157896,-201.30050254963402,-201.30040648992696
148.64661654135338,-201.30041071328662,-201.30031941478762
148.8721804511278,-201.30031625394312,-201.3002323396483
149.09774436090225,-201.30021895307974,-201.30014526450898
149.3233082706767,-201.30011859217268,-201.30005818936965
149.54887218045113,-201.3000149526982,-201.29997111423032
149.77443609022555,-201.29990781613245,-201.299884039091
150.0,-201.29979696395168,-201.29979696395168
150.22556390977442,-201.2996822398691,-201.29965326291443
150.45112781954887,-201.299563736546,-201.2995095618772
150.6766917293233,-201.29944160888064,-201.29936586083997
150.90225563909775,-201.29931601177125,-201.29922215980272
151.12781954887217,-201.2991871001161,-201.29907845876548
151.35338345864662,-201.29905502881348,-201.29893475772823
151.57894736842104,-201.2989199527617,-201.298791056691
151.8045112781955,-201.29878202685896,-201.29864735565374
152.0300751879699,-201.29864140600353,-201.29850365461652
152.25563909774436,-201.2984982450937,-201.29835995357928
152.4812030075188,-201.29835269902773,-201.29821625254203
152.70676691729324,-201.2982049227039,-201.2980725515048
152.93233082706766,-201.29805507102043,-201.29792885046754
153.1578947368421,-201.29790329887567,-201.29778514943033
153.38345864661653,-201.2977497611678,-201.29764144839308
153.60902255639098,-201.29759461279517,-201.29749774735583
153.8345864661654,-201.29743800865594,-201.2973540463186
154.06015037593983,-201.29728010364846,-201.29721034528134
154.28571428571428,-201.29712105267103,-201.2970666442441
154.51127819548873,-201.29696101062183,-201.29692294320688
154.73684210526315,-201.29680013239914,-201.29677924216963
154.96240601503757,-201.29663857290123,-201.2966355411324
155.18796992481202,-201.29647647479376,-201.29647393828782
155.41353383458647,-201.29631389941957,-201.29630875508178
155.6390977443609,-201.2961508749465,-201.29614357187577
155.86466165413532,-201.29598742944475,-201.29597838866974
156.09022556390977,-201.29582359098418,-201.2958132054637
156.31578947368422,-201.29565938763497,-201.29564802225767
156.54135338345864,-201.2954948474671,-201.29548283905163
156.76691729323306,-201.29532999855053,-201.2953176558456
156.99248120300751,-201.29516486895545,-201.2951524726396
157.21804511278197,-201.2949994867518,-201.29498728943355
157.4436090225564,-201.2948338800097,-201.2948221062275
157.6691729323308,-201.2946680767991,-201.29465692302148
157.89473684210526,-201.2945021051901,-201.29449173981544
158.1203007518797,-201.29433599325273,-201.2943265566094
158.34586466165413,-201.29416976905702,-201.2941613734034
158.57142857142856,-201.29400346067303,-201.29399619019736
158.796992481203,-201.29383709617076,-201.29383100699133
159.02255639097746,-201.29367070362028,-201.2936658237853
159.24812030075188,-201.2935043110916,-201.29350064057925
159.4736842105263,-201.2933379466548,-201.29333545737325
159.69924812030075,-201.29317163837993,-201.2931702741672
159.9248120300752,-201.293005414337,-201.29300509096117
160.15037593984962,-201.29283930418467,-201.29284346195288
160.37593984962405,-201.29267335604976,-201.2926836100435
