bond,spline,linear
1.8360902255639096,-200.96001323664902,-200.96291015365193
1.8398496240601503,-200.958759966595,-200.96173517927946
1.8436090225563908,-200.95754403004076,-200.96056020490698
1.8473684210526313,-200.95636417785047,-200.95938523053448
1.8511278195488718,-200.95521916088822,-200.958210256162
1.8548872180451126,-200.95410773001822,-200.95703528178953
1.858646616541353,-200.95302863610456,-200.95586030741703
1.8624060150375938,-200.9519806300114,-200.95468533304455
1.8661654135338344,-200.9509624626029,-200.95351035867208
1.8699248120300749,-200.94997288474318,-200.9523353842996
1.8736842105263154,-200.94901064729643,-200.9511604099271
1.8774436090225561,-200.94807450112677,-200.94998543555462
1.8812030075187969,-200.94716319709832,-200.94881046118215
1.8849624060150374,-200.94627548607525,-200.94763548680965
1.888721804511278,-200.94541011892173,-200.94646051243717
1.8924812030075184,-200.94456584650186,-200.9452855380647
1.8962406015037592,-200.94374141967978,-200.9441105636922
1.8999999999999997,-200.94293558931972,-200.94293558931972
1.9037593984962404,-200.94214729697467,-200.94235697768116
1.907518796992481,-200.94137624695344,-200.9417783660426
1.9112781954887215,-200.9406223342538,-200.94119975440404
1.915037593984962,-200.93988545387342,-200.9406211427655
1.918796992481203,-200.93916550081008,-200.94004253112695
1.9225563909774435,-200.93846237006142,-200.9394639194884
1.926315789473684,-200.93777595662533,-200.93888530784983
1.9300751879699245,-200.93710615549935,-200.93830669621127
1.933834586466165,-200.93645286168132,-200.9377280845727
1.9375939849624055,-200.93581597016896,-200.93714947293415
1.9413533834586465,-200.93519537595992,-200.9365708612956
1.945112781954887,-200.93459097405204,-200.93599224965706
1.9488721804511275,-200.934002659443,-200.9354136380185
1.952631578947368,-200.93343032713045,-200.93483502637994
1.9563909774436086,-200.93287387211225,-200.93425641474138
1.9601503759398495,-200.93233318938601,-200.93367780310282
1.96390977443609,-200.93180817394955,-200.93309919146427
1.9676691729323306,-200.93129872080053,-200.9325205798257
1.971428571428571,-200.93080472493673,-200.93194196818718
1.9751879699248116,-200.93032608135582,-200.93136335654862
1.9789473684210526,-200.9298626850556,-200.93078474491006
1.982706766917293,-200.9294144310337,-200.9302061332715
1.9864661654135336,-200.92898121428792,-200.92962752163294
1.9902255639097741,-200.92856292981597,-200.92904890999438
1.9939849624060146,-200.92815947261562,-200.92847029835582
1.9977443609022552,-200.92777073768448,-200.9278916867173
2.001503759398496,-200.92739659384588,-200.92735218224874
2.0052631578947366,-200.92703589238903,-200.92687133853522
2.009022556390977,-200.92668616279047,-200.9263904948217
2.0127819548872177,-200.9263448461879,-200.92590965110819
2.016541353383458,-200.92600938371896,-200.92542880739467
