distance,spline,linear
0.9,-147.1711322620995,-147.1711322620995
0.9020025031289112,-147.17911192316615,-147.1759903935767
0.9040050062578223,-147.18701738360915,-147.1808485250539
0.9060075093867335,-147.1948489824231,-147.18570665653112
0.9080100125156446,-147.2026070586025,-147.19056478800832
0.9100125156445558,-147.21029195114184,-147.19542291948554
0.9120150187734669,-147.21790399903568,-147.20028105096273
0.914017521902378,-147.2254435412785,-147.20513918243995
0.9160200250312891,-147.2329109168649,-147.20999731391714
0.9180225281602002,-147.2403064647894,-147.21485544539436
0.9200250312891114,-147.24763052404643,-147.21971357687156
0.9220275344180225,-147.2548834336306,-147.22457170834878
0.9240300375469337,-147.26206553253638,-147.22942983982597
0.9260325406758448,-147.26917715975839,-147.2342879713032
0.928035043804756,-147.27621865429106,-147.2391461027804
0.9300375469336671,-147.28319035512894,-147.2440042342576
0.9320400500625783,-147.29009260126656,-147.24886236573482
0.9340425531914894,-147.29692573169848,-147.25372049721202
0.9360450563204006,-147.30369008541916,-147.25857862868924
0.9380475594493116,-147.3103860014232,-147.26343676016643
0.9400500625782228,-147.31701381870505,-147.26829489164365
0.9420525657071339,-147.3235738762593,-147.27315302312084
0.9440550688360451,-147.33006651308045,-147.27801115459806
0.9460575719649562,-147.33649206816298,-147.28286928607525
0.9480600750938674,-147.34285088050152,-147.28772741755247
0.9500625782227785,-147.34914328909045,-147.29258554902967
0.9520650813516897,-147.35536963292446,-147.2974436805069
0.9540675844806008,-147.36153025099796,-147.3023018119841
0.956070087609512,-147.36762548230547,-147.3071599434613
0.9580725907384231,-147.3736556658416,-147.31201807493852
0.9600750938673343,-147.37962114060082,-147.3168762064157
0.9620775969962454,-147.38552224557765,-147.32173433789293
0.9640801001251564,-147.39135931976668,-147.32659246937013
0.9660826032540676,-147.39713270216234,-147.33145060084735
0.9680851063829787,-147.40284273175922,-147.33630873232454
0.9700876095118899,-147.4084897475518,-147.34116686380176
0.972090112640801,-147.41407408853468,-147.34602499527895
0.9740926157697122,-147.4195960937023,-147.35088312675617
0.9760951188986233,-147.42505610204924,-147.35574125823337
0.9780976220275345,-147.43045445257,-147.3605993897106
0.9801001251564456,-147.4357914842591,-147.3654575211878
0.9821026282853568,-147.4410675361111,-147.370315652665
0.9841051314142679,-147.44628294712052,-147.37517378414222
0.9861076345431791,-147.4514380562819,-147.3800319156194
0.9881101376720902,-147.45653320258964,-147.38489004709663
0.9901126408010013,-147.46156872503843,-147.38974817857383
0.9921151439299124,-147.4665449626227,-147.39460631005105
0.9941176470588236,-147.47146225433704,-147.39946444152824
0.9961201501877347,-147.47632093917588,-147.40432257300546
0.9981226533166458,-147.48112135613383,-147.40918070448265
1.000125156445557,-147.48586384420537,-147.41403883595987
1.0021276595744681,-147.49054874238507,-147.41889696743706
1.0041301627033792,-147.49517638966742,-147.42375509891428
1.0061326658322904,-147.49974712504698,-147.4286132303915
1.0081351689612015,-147.5042612875182,-147.4334713618687
1.0101376720901127,-147.5087192160757,-147.43832949334592
1.0121401752190238,-147.51312124971395,-147.4431876248231
1.014142678347935,-147.5174677274275,-147.44804575630033
1.016145181476846,-147.5217589882108,-147.45290388777752
1.0181476846057573,-147.52599537105849,-147.45776201925474
1.0201501877346684,-147.53017721496502,-147.46262015073194
1.0221526908635796,-147.53430485892497,-147.46747828220916
1.0241551939924907,-147.5383786419328,-147.47233641368635
1.026157697121402,-147.5423989029831,-147.47719454516357
1.028160200250313,-147.54636598107032,-147.48205267664076
1.030162703379224,-147.5502802151891,-147.48691080811798
1.0321652065081353,-147.55414194433385,-147.4917689395952
1.0341677096370463,-147.55795150749913,-147.4966270710724
1.0361702127659576,-147.56170924367953,-147.50148520254962
1.0381727158948686,-147.56541549186943,-147.5063433340268
1.0401752190237799,-147.5690705910635,-147.51120146550403
1.0421777221526909,-147.57267488025622,-147.51605959698122
1.0441802252816021,-147.57622869844212,-147.52091772845844
