bond,polynomial,linear
1.6406015037593984,-201.0815411879903,-201.0852150865582
1.644360902255639,-201.07825975589998,-201.08200716798189
1.6481203007518794,-201.07502318577642,-201.07879924940553
1.65187969924812,-201.07183093723125,-201.07559133082918
1.6556390977443607,-201.06868236974412,-201.07238341225283
1.6593984962406014,-201.0655767554507,-201.0691754936765
1.663157894736842,-201.0625132922305,-201.06596757510016
1.6669172932330825,-201.05949111699618,-201.0627596565238
1.670676691729323,-201.05650931908446,-201.05955173794746
1.6744360902255637,-201.05356695364975,-201.0563438193711
1.6781954887218045,-201.05066305496126,-201.05313590079479
1.681954887218045,-201.04779664950678,-201.04992798221843
1.6857142857142855,-201.0449667688069,-201.04672006364208
1.689473684210526,-201.04217246184686,-201.04351214506573
1.6932330827067668,-201.03941280703575,-201.04030422648938
1.6969924812030073,-201.03668692360642,-201.03709630791306
1.700751879699248,-201.03399398237372,-201.03407628834952
1.7045112781954885,-201.03133321577286,-201.03180786483736
1.708270676691729,-201.02870392710582,-201.02953944132517
1.7120300751879696,-201.02610549892754,-201.02727101781298
1.7157894736842103,-201.02353740051174,-201.0250025943008
1.719548872180451,-201.0209991943412,-201.0227341707886
1.7233082706766916,-201.01849054157398,-201.0204657472764
1.727067669172932,-201.016011206446,-201.0181973237642
1.7308270676691726,-201.0135610595748,-201.01592890025205
1.7345864661654133,-201.01114008014068,-201.01366047673986
1.738345864661654,-201.00874835692525,-201.01139205322767
1.7421052631578946,-201.0063860881993,-201.00912362971548
1.7458646616541351,-201.00405358045728,-201.00685520620328
1.7496240601503756,-201.0017512460054,-201.0045867826911
1.7533834586466162,-200.99947959941792,-201.0023183591789
1.757142857142857,-200.99723925288544,-201.00004993566674
1.7609022556390976,-200.99503091048578,-200.99778151215455
1.7646616541353382,-200.99285536141778,-200.99551308864235
1.7684210526315787,-200.99071347224472,-200.99324466513016
1.7721804511278192,-200.98860617820336,-200.99097624161797
1.77593984962406,-200.98653447364077,-200.98870781810578
1.7796992481203007,-200.9844994016493,-200.9864393945936
1.7834586466165412,-200.98250204297597,-200.98417097108143
1.7872180451127817,-200.98054350429035,-200.98190254756923
1.7909774436090222,-200.97862490589924,-200.97963412405704
1.794736842105263,-200.9767473690037,-200.97736570054485
1.7984962406015035,-200.97491200259773,-200.97509727703266
1.8022556390977442,-200.97311989011334,-200.9734849230043
1.8060150375939847,-200.97137207591928,-200.97230994863182
1.8097744360902253,-200.96966955178559,-200.97113497425934
