bond,angle,energy,held_out,holdout_polynomial_mha,holdout_linear_mha
1.8000000000000003,180.0,-200.97153646111084,True,8.800994647259586,-2.1354503099075828
1.9500000000000002,90.0,-200.9419101759237,True,27.618656472867542,8.909922525589309
1.9500000000000002,100.0,-200.9401676007856,True,53.33008108351578,13.458833798580372
1.9500000000000002,110.0,-200.93080203669143,True,49.94755628342773,10.384756115513483
1.9500000000000002,120.0,-200.93237682803985,True,46.80781836535175,2.7122986047913855
1.9500000000000002,130.0,-200.9337465578275,True,40.31668534497612,-5.165220466636811
1.9500000000000002,140.0,-200.934950489355,True,34.84249866713185,-6.11158064671713
1.9500000000000002,150.0,-200.935953097606,True,31.456654584701482,-7.259264103311125
1.9500000000000002,160.0,-200.9366729203883,True,27.962455299729072,-2.15670213972885
1.9500000000000002,170.0,-200.9372841993935,True,19.1967500229282,2.8373160467367597
1.9500000000000002,180.0,-200.93734466539436,True,-3.842279828432993,7.280521228892667
2.1,90.0,-200.9106896564827,False,nan,nan
2.1,100.0,-200.88640553813724,True,-1.8045990017299118,-11.120677944944646
2.1,110.0,-200.88436277568167,False,nan,nan
2.1,120.0,-200.91201895076466,True,15.326244300155167,12.990160837887288
2.1,130.0,-200.91369480417185,False,nan,nan
2.1,140.0,-200.91518373656984,True,-1.94998642353994,0.1289157791575235
2.1,150.0,-200.91641483740952,False,nan,nan
2.1,160.0,-200.8993870465706,True,-28.625390914072568,-7.041637339142426
2.1,170.0,-200.89644253040998,False,nan,nan
2.1,180.0,-200.89998100621716,True,-59.38160447988139,13.524629306971292
2.25,90.0,-200.89928500706293,True,-22.84721264743439,3.1601307244102372
2.25,100.0,-200.9006315225694,True,-6.782490988342715,13.729019124980368
2.25,110.0,-200.8854263570803,True,-25.73871142584494,7.746226530002787
2.25,120.0,-200.8075074118593,True,-115.1603929053806,-77.08140209794578
2.25,130.0,-200.8033384594547,True,-131.08833996270164,-88.15903790949164
2.25,140.0,-201.01687605754842,True,74.70727112513487,120.06304488855335
2.25,150.0,-200.86581763591428,True,-79.02502070189144,-36.31089204125715
2.25,160.0,-200.86542383550056,True,-79.19562220450871,-26.833306260357404
2.25,170.0,-200.88034576072064,True,-66.54663355325852,-2.039994845659976
2.25,180.0,-200.88763254357582,True,-72.64428420558033,15.118174204133084
2.4000000000000004,90.0,-200.88156009619436,False,nan,nan
2.4000000000000004,100.0,-200.88181958484515,True,16.173571071988135,5.540794038466856
2.4000000000000004,110.0,-200.87099748541897,False,nan,nan
2.4000000000000004,120.0,-200.87022688386637,True,-10.37606449480677,0.07804587860960055
2.4000000000000004,130.0,-200.86930019055654,False,nan,nan
2.4000000000000004,140.0,-200.88699991859994,True,-1.2336851349061817,8.428714070873866
2.4000000000000004,150.0,-200.88784221850162,False,nan,nan
2.4000000000000004,160.0,-200.86944796192543,True,1.9842344470077933,-8.637637686689459
2.4000000000000004,170.0,-200.86832898072265,False,nan,nan
2.4000000000000004,180.0,-200.85638705375112,True,7.613476575329514,-2.185308082005122
