distance,polynomial,linear
1.172340425531915,-147.7071291272958,-147.68505617466664
1.1743429286608262,-147.70809677561599,-147.68585113747028
1.1763454317897373,-147.70904426876479,-147.6866461002739
1.1783479349186483,-147.70997182987247,-147.68744106307753
1.1803504380475596,-147.71087967793872,-147.68823602588117
1.1823529411764708,-147.7117680279312,-147.68903098868478
1.1843554443053819,-147.71263709088225,-147.68982595148842
1.186357947434293,-147.7134870739842,-147.69062091429205
1.1883604505632042,-147.7143181806831,-147.69141587709566
1.1903629536921152,-147.71513061077093,-147.6922108398993
1.1923654568210265,-147.71592456047614,-147.6930058027029
1.1943679599499375,-147.716700222553,-147.69380076550655
1.1963704630788488,-147.71745778636907,-147.6945957283102
1.1983729662077598,-147.71819743799156,-147.6953906911138
1.200375469336671,-147.71891936027194,-147.69618565391744
1.202377972465582,-147.71962373292925,-147.69698061672108
1.2043804755944931,-147.72031073263196,-147.6977755795247
1.2063829787234044,-147.7209805330783,-147.69857054232833
1.2083854818523156,-147.72163330507536,-147.69936550513194
1.2103879849812267,-147.72226921661664,-147.70016046793558
1.2123904881101377,-147.7228884329583,-147.7009554307392
1.214392991239049,-147.723491116694,-147.70175039354282
1.21639549436796,-147.72407742782832,-147.70254535634646
1.2183979974968713,-147.72464752384911,-147.7033403191501
1.2204005006257823,-147.7252015597981,-147.7041352819537
1.2224030037546936,-147.72573968834055,-147.70493024475735
1.2244055068836046,-147.72626205983335,-147.70572520756096
1.2264080100125159,-147.72676882239205,-147.7065201703646
1.228410513141427,-147.72726012195633,-147.70731513316824
1.230413016270338,-147.72773610235464,-147.70811009597185
1.2324155193992492,-147.72819690536704,-147.70890505877549
1.2344180225281605,-147.7286426707872,-147.7097000215791
1.2364205256570715,-147.72907353648307,-147.71049498438273
1.2384230287859825,-147.72948963845639,-147.71128994718637
1.2404255319148938,-147.72989111090075,-147.71208490998998
1.2424280350438048,-147.73027808625878,-147.71287987279362
1.244430538172716,-147.73065069527806,-147.71367483559726
1.2464330413016271,-147.7310090670657,-147.71446979840087
1.2484355444305384,-147.73135332914205,-147.7152647612045
1.2504380475594494,-147.73168360749304,-147.71605972400812
1.2524405506883607,-147.73200002662156,-147.71685468681176
1.2544430538172717,-147.73230270959755,-147.7176496496154
1.2564455569461828,-147.7325917781072,-147.718444612419
1.258448060075094,-147.7328673525009,-147.71923957522264
1.2604505632040053,-147.73312955184016,-147.72003453802628
1.2624530663329163,-147.7333784939435,-147.7208295008299
1.2644555694618274,-147.73361429543124,-147.72162446363353
1.2664580725907386,-147.73383707176927,-147.72241942643714
1.2684605757196497,-147.7340469373119,-147.72321438924078
1.270463078848561,-147.7342440053433,-147.72400935204442
1.272465581977472,-147.73442838811857,-147.72480431484803
1.2744680851063832,-147.73460019690324,-147.72559927765167
1.2764705882352942,-147.73475954201214,-147.72639424045528
1.2784730913642055,-147.734906532847,-147.72718920325892
1.2804755944931165,-147.7350412779335,-147.72798416606256
1.2824780976220276,-147.73516388495702,-147.72877912886617
1.2844806007509388,-147.7352744607975,-147.7295740916698
1.28648310387985,-147.73537311156366,-147.73036905447344
1.2884856070087611,-147.73545994262594,-147.73116401727705
1.2904881101376722,-147.73553505864868,-147.7319589800807
1.2924906132665834,-147.73559856362155,-147.7327539428843
1.2944931163954945,-147.73565056088995,-147.73354890568794
1.2964956195244057,-147.73569115318452,-147.73434386849158
1.2984981226533168,-147.73572044264984,-147.7351388312952
1.300500625782228,-147.73573853087237,-147.73563970059521
1.302503128911139,-147.73574551890744,-147.73525828938438
1.3045056320400503,-147.73574150730542,-147.73487687817357
1.3065081351689614,-147.7357265961372,-147.73449546696276
1.3085106382978724,-147.73570088501864,-147.73411405575192
1.3105131414267837,-147.7356644731345,-147.7337326445411
1.312515644555695,-147.73561745926142,-147.73335123333027
1.314518147684606,-147.73555994179011,-147.73296982211946
1.316520650813517,-147.73549201874695,-147.73258841090862
1.3185231539424282,-147.7354137878146,-147.7322069996978
1.3205256570713393,-147.73532534635206,-147.73182558848697
1.3225281602002505,-147.73522679141402,-147.73144417727616
1.3245306633291616,-147.73511821976933,-147.73106276606535
1.3265331664580728,-147.73499972791882,-147.7306813548545
1.3285356695869839,-147.73487141211254,-147.7302999436437
1.3305381727158951,-147.73473336836616,-147.72991853243286
1.3325406758448062,-147.7345856924768,-147.72953712122205
1.3345431789737172,-147.73442848003813,-147.7291557100112
1.3365456821026285,-147.73426182645485,-147.7287742988004
1.3385481852315397,-147.73408582695646,-147.7283928875896
1.3405506883604508,-147.73390057661052,-147.72801147637875
1.3425531914893618,-147.73370617033518,-147.72763006516794
1.344555694618273,-147.73350270291104,-147.7272486539571
1.346558197747184,-147.73329026899262,-147.7268672427463
1.3485607008760954,-147.73306896311894,-147.72648583153546
