degree,max_mha,rms_mha,mae_mha
1,227.20526502880034,126.72815871459004,102.33304639927253
2,227.51549167844587,130.17002432883336,109.76752437408825
3,147.8719036908558,80.25686447573065,70.08704485153316
4,58.75776981130798,30.77248902301902,26.14299654999692
5,37.512628939850856,21.598949230797228,17.57650648887323
6,16.24795455467165,7.9870955011019005,6.319666125490032
7,69.01580515528849,38.841534345746005,29.2965050454898
