bond,polynomial,linear
1.075281602002503,-55.47202199690392,-55.47204417731496
1.07622027534418,-55.47185687499029,-55.471748369593186
1.0771589486858573,-55.471687972484276,-55.47145256187141
1.0780976220275342,-55.47151531016775,-55.471156754149625
1.0790362953692114,-55.47133890872749,-55.47086094642785
1.0799749687108884,-55.4711587887562,-55.47056513870607
1.0809136420525656,-55.47097497075356,-55.47026933098429
1.0818523153942428,-55.470787475127274,-55.46997352326251
1.0827909887359197,-55.47059632219407,-55.46967771554073
1.083729662077597,-55.4704015321807,-55.46938190781895
1.0846683354192739,-55.47020312522494,-55.46908610009717
1.085607008760951,-55.470001121376576,-55.468790292375395
1.0865456821026283,-55.469795540598355,-55.46849448465361
1.0874843554443052,-55.469586402766936,-55.468198676931834
1.0884230287859824,-55.46937372767383,-55.46790286921006
1.0893617021276594,-55.46915753502635,-55.46760706148827
1.0903003754693366,-55.468937844448476,-55.467311253766496
1.0912390488110137,-55.4687146754818,-55.46701544604472
1.0921777221526907,-55.46848804758636,-55.466719638322935
1.093116395494368,-55.468257980141566,-55.46642383060116
1.0940550688360449,-55.468024492447,-55.46612802287938
1.094993742177722,-55.46778760372332,-55.4658322151576
1.095932415519399,-55.467547333113025,-55.46553640743582
1.0968710888610762,-55.46730369968131,-55.46524059971404
1.0978097622027534,-55.46705672241686,-55.46494479199226
1.0987484355444304,-55.466806420232615,-55.46464898427048
1.0996871088861075,-55.4665528119666,-55.464353176548705
1.1006257822277845,-55.46629591638259,-55.46405736882692
1.1015644555694617,-55.46603575217096,-55.463761561105144
1.1025031289111387,-55.46577233794931,-55.46346575338337
1.1034418022528159,-55.46550569226328,-55.46316994566158
1.104380475594493,-55.46523583358717,-55.46287413793981
1.10531914893617,-55.464962780324676,-55.46257833021803
1.1062578222778472,-55.46468655080955,-55.46228252249625
1.1071964956195242,-55.46440716330626,-55.46198671477447
1.1081351689612013,-55.464124636010624,-55.46169090705269
1.1090738423028785,-55.463838987050444,-55.461395099330915
1.1100125156445555,-55.46355023448615,-55.46109929160913
1.1109511889862327,-55.463258396311346,-55.460803483887354
1.1118898623279097,-55.46296349045347,-55.46050767616558
1.1128285356695868,-55.462665534774295,-55.46021186844379
1.113767209011264,-55.46236454707055,-55.459916060722016
1.114705882352941,-55.462060545074415,-55.45962025300024
1.1156445556946182,-55.4617535464541,-55.459324445278455
1.1165832290362951,-55.46144356881432,-55.45902863755668
1.1175219023779723,-55.46113062969683,-55.4587328298349
1.1184605757196495,-55.46081474658091,-55.45843702211312
1.1193992490613265,-55.46049593688382,-55.45814121439134
1.1203379224030037,-55.46017421796128,-55.45784540666956
1.1212765957446806,-55.45984960710794,-55.45754959894778
1.1222152690863578,-55.45952212155776,-55.457253791226
1.123153942428035,-55.45919177848449,-55.456957983504225
1.124092615769712,-55.45885859500203,-55.45666217578244
1.125031289111389,-55.45852258816487,-55.456366368060664
1.1259699624530661,-55.458183774968425,-55.45607056033889
1.1269086357947433,-55.45784217234946,-55.4557747526171
1.1278473091364203,-55.45749779718638,-55.455478944895326
1.1287859824780975,-55.45715066629961,-55.45518313717355
1.1297246558197744,-55.456800796451944,-55.454887329451765
1.1306633291614516,-55.45644820434881,-55.45459152172999
1.1316020025031288,-55.45609290663862,-55.45429571400821
1.1325406758448058,-55.45573491991301,-55.45399990628643
1.133479349186483,-55.45537426070719,-55.45370409856465
1.13441802252816,-55.45501094550014,-55.45340829084287
1.1353566958698371,-55.45464499071491,-55.45311248312109
1.1362953692115143,-55.454276412718826,-55.45281667539931
1.1372340425531913,-55.45390522782376,-55.452520867677535
1.1381727158948685,-55.453531452286306,-55.45222505995575
1.1391113892365454,-55.453155102308024,-55.451929252233974
1.1400500625782226,-55.45277619403559,-55.4516334445122
1.1409887359198998,-55.45239474356102,-55.45133763679042
1.1419274092615768,-55.45201076692183,-55.451041829068636
1.142866082603254,-55.451624280101164,-55.45074602134686
1.143804755944931,-55.451235299027985,-55.45045021362508
1.144743429286608,-55.450843839577196,-55.4501544059033
1.1456821026282853,-55.45044991756975,-55.44985859818152
1.1466207759699623,-55.450053548772786,-55.449562790459744
1.1475594493116394,-55.44965474889974,-55.44926698273796
1.1484981226533164,-55.44925353361041,-55.44897117501618
1.1494367959949936,-55.44884991851106,-55.448675367294406
1.1503754693366708,-55.44844391915449,-55.448304767224165
1.1513141426783478,-55.44803555104012,-55.447821978631254
1.152252816020025,-55.44762482961399,-55.447339190038335
1.153191489361702,-55.447211770268865,-55.446856401445416
1.154130162703379,-55.44679638834423,-55.4463736128525
1.1550688360450563,-55.44637869912635,-55.44589082425958
1.1560075093867332,-55.44595871784823,-55.44540803566666
1.1569461827284102,-55.44553645968968,-55.44492524707374
1.1578848560700874,-55.44511193977729,-55.44444245848082
1.1588235294117646,-55.44468517318442,-55.4439596698879
1.1597622027534416,-55.44425617493117,-55.443476881294984
1.1607008760951187,-55.443824959984376,-55.442994092702065
1.1616395494367957,-55.443391543257555,-55.44251130410915
1.162578222778473,-55.442955939610876,-55.442028515516235
1.16351689612015,-55.44251816385109,-55.441545726923316
1.164455569461827,-55.442078230731504,-55.4410629383304
1.1653942428035042,-55.441636154951865,-55.44058014973748
1.1663329161451812,-55.44119195115834,-55.44009736114456
1.1672715894868584,-55.440745633943386,-55.43961457255164
1.1682102628285356,-55.44029721784572,-55.43913178395872
1.1691489361702125,-55.43984671735016,-55.4386489953658
1.1700876095118897,-55.43939414688757,-55.438166206772884
1.1710262828535667,-55.438939520834744,-55.43768341817997
1.1719649561952439,-55.438482853514266,-55.43720062958705
1.172903629536921,-55.43802415919444,-55.436717840994135
1.173842302878598,-55.43756345208913,-55.436235052401216
1.1747809762202752,-55.437100746357615,-55.4357522638083
1.1757196495619522,-55.43663605610451,-55.43526947521538
1.1766583229036294,-55.43616939537957,-55.43478668662246
1.1775969962453066,-55.435700778177576,-55.43430389802954
1.1785356695869835,-55.43523021843816,-55.43382110943662
1.1794743429286607,-55.434757730045675,-55.4333383208437
1.1804130162703377,-55.434283326829025,-55.432855532250784
1.1813516896120149,-55.433807022561496,-55.43237274365787
1.182290362953692,-55.4333288309606,-55.43188995506495
1.183229036295369,-55.43284876568788,-55.431407166472034
1.184167709637046,-55.432366840348784,-55.430924377879116
1.1851063829787232,-55.43188306849243,-55.4304415892862
1.1860450563204004,-55.43139746361147,-55.42995880069328
1.1869837296620775,-55.43091003914186,-55.42947601210036
1.1879224030037545,-55.43042080846272,-55.42899322350744
1.1888610763454315,-55.42992978489613,-55.42851043491452
1.1897997496871087,-55.42943698170692,-55.4280276463216
1.1907384230287859,-55.4289424121025,-55.42754485772869
1.1916770963704628,-55.42844608923265,-55.42706206913577
1.19261576971214,-55.42794802618933,-55.42657928054285
1.193554443053817,-55.42744823600646,-55.426096491949934
1.1944931163954942,-55.426946731659775,-55.425613703357016
1.1954317897371713,-55.42644352606656,-55.4251309147641
1.1963704630788483,-55.4259386320855,-55.42464812617118
1.1973091364205255,-55.42543206251643,-55.42416533757826
1.1982478097622025,-55.42492383010016,-55.42368254898534
1.1991864831038797,-55.4244139475183,-55.42319976039242
1.2001251564455568,-55.423902427392996,-55.4227169717995
1.2010638297872338,-55.423389282286756,-55.42223418320659
1.202002503128911,-55.42287452470227,-55.42175139461367
1.202941176470588,-55.42235816708217,-55.42126860602075
1.2038798498122651,-55.421840221808864,-55.420785817427834
1.2048185231539423,-55.4213207012043,-55.420303028834915
1.2057571964956193,-55.420799617529795,-55.419820240242
1.2066958698372965,-55.42027698298584,-55.41933745164908
1.2076345431789735,-55.41975280971187,-55.41885466305616
1.2085732165206506,-55.41922710978613,-55.41837187446324
1.2095118898623278,-55.41869989522541,-55.41788908587032
1.2104505632040048,-55.41817117798492,-55.41740629727741
1.211389236545682,-55.41764096995806,-55.41692350868449
1.212327909887359,-55.41710928297627,-55.41644072009157
1.2132665832290361,-55.41657612880883,-55.41595793149865
1.2142052565707133,-55.41604151916267,-55.415475142905734
1.2151439299123903,-55.415505465682216,-55.414992354312815
1.2160826032540673,-55.41496797994922,-55.4145095657199
1.2170212765957444,-55.414429073482566,-55.41402677712698
1.2179599499374216,-55.413888757738135,-55.41354398853406
1.2188986232790986,-55.41334704410864,-55.41306119994114
1.2198372966207758,-55.41280394392346,-55.41257841134822
1.2207759699624527,-55.41225946844847,-55.41209562275531
1.22171464330413,-55.411713628885956,-55.41161283416239
1.2226533166458071,-55.41116643637441,-55.41113004556947
1.223591989987484,-55.41061790198843,-55.41064725697655
1.2245306633291613,-55.410068036738565,-55.410164468383634
1.2254693366708382,-55.409516851571205,-55.40962483149566
1.2264080100125154,-55.40896435736846,-55.40902834631263
1.2273466833541926,-55.40841056494804,-55.4084318611296
1.2282853566958696,-55.407855485063145,-55.407835375946576
1.2292240300375468,-55.407299128402364,-55.407238890763544
1.2301627033792237,-55.40674150558958,-55.40664240558051
