angle,polynomial,linear
101.55694618272841,-55.47315352066864,-55.473050223504764
101.58698372966208,-55.47316761786053,-55.47306992568155
101.61702127659575,-55.47318155966651,-55.47308962785833
101.6470588235294,-55.473195346206964,-55.473109330035115
101.67709637046308,-55.47320897760186,-55.473129032211894
101.70713391739675,-55.473222453970656,-55.47314873438868
101.73717146433042,-55.47323577543232,-55.473168436565466
101.76720901126409,-55.473248942105265,-55.473188138742245
101.79724655819774,-55.47326195410734,-55.47320784091903
101.82728410513141,-55.4732748115558,-55.47322754309581
101.85732165206508,-55.47328751456728,-55.473247245272596
101.88735919899875,-55.473300063257774,-55.47326694744938
101.91739674593242,-55.47331245774261,-55.47328664962616
101.94743429286608,-55.473324698136416,-55.47330635180295
101.97747183979975,-55.47333678455311,-55.473326053979726
102.00750938673342,-55.47334871710588,-55.47334195740678
102.03754693366709,-55.47336049590714,-55.47334646458464
102.06758448060074,-55.47337212106853,-55.4733509717625
102.09762202753441,-55.47338359270089,-55.47335547894036
102.12765957446808,-55.47339491091425,-55.47335998611822
102.15769712140175,-55.47340607581778,-55.47336449329608
102.18773466833542,-55.4734170875198,-55.47336900047394
102.2177722152691,-55.47342794612776,-55.4733735076518
102.24780976220275,-55.473438651748204,-55.473378014829656
102.27784730913642,-55.47344920448677,-55.47338252200752
102.30788485607009,-55.47345960444817,-55.473387029185375
102.33792240300376,-55.473469851736176,-55.47339153636324
102.36795994993741,-55.47347994645359,-55.4733960435411
102.39799749687108,-55.47348988870223,-55.47340055071896
102.42803504380475,-55.473499678582975,-55.47340505789682
102.45807259073842,-55.47350931619565,-55.473409565074675
102.4881101376721,-55.4735188016391,-55.47341407225254
102.51814768460575,-55.47352813501112,-55.473418579430394
102.54818523153942,-55.473537316408496,-55.47342308660826
102.57822277847309,-55.47354634592693,-55.47342759378611
102.60826032540676,-55.473555223661094,-55.473432100963976
102.63829787234043,-55.47356394970457,-55.47343660814184
102.66833541927409,-55.47357252414988,-55.473441115319694
102.69837296620776,-55.47358094708844,-55.47344562249756
102.72841051314143,-55.47358921861058,-55.47345012967541
102.7584480600751,-55.47359733880552,-55.473454636853276
102.78848560700877,-55.47360530776136,-55.47345914403113
102.81852315394242,-55.47361312556511,-55.473463651208995
102.84856070087609,-55.47362079230261,-55.47346815838685
102.87859824780976,-55.47362830805861,-55.473472665564714
102.90863579474343,-55.4736356729167,-55.47347717274258
102.9386733416771,-55.473642886959325,-55.47348167992043
102.96871088861076,-55.4736499502678,-55.473486187098295
102.99874843554443,-55.473656862922276,-55.47349069427615
103.0287859824781,-55.47366362500176,-55.473495201454014
103.05882352941177,-55.47367023658409,-55.47349970863187
103.08886107634544,-55.473676697745965,-55.47350421580973
103.1188986232791,-55.473683008562894,-55.47350872298759
103.14893617021276,-55.47368916910926,-55.47351323016545
103.17897371714643,-55.47369517945824,-55.473517737343315
103.2090112640801,-55.47370103968188,-55.47352224452117
103.23904881101376,-55.47370674985105,-55.47352675169903
103.26908635794743,-55.47371231003546,-55.47353125887689
103.2991239048811,-55.47371772030364,-55.47353576605475
103.32916145181477,-55.47372298072299,-55.47354027323261
103.35919899874844,-55.47372809135972,-55.47354478041047
103.38923654568211,-55.473733052278895,-55.47354928758833
103.41927409261577,-55.47373786354443,-55.47355379476619
103.44931163954944,-55.47374252521907,-55.47355830194405
103.4793491864831,-55.47374703736444,-55.47356280912191
103.50938673341678,-55.47375140004099,-55.47356731629977
103.53942428035043,-55.473755613308036,-55.47357182347763
103.5694618272841,-55.473759677223775,-55.47357633065549
103.59949937421777,-55.47376359184526,-55.473580837833346
103.62953692115144,-55.473767357228425,-55.47358534501121
103.65957446808511,-55.473770973428074,-55.473589852189065
103.68961201501877,-55.47377444049791,-55.47359435936693
103.71964956195244,-55.47377775849053,-55.47359886654478
103.7496871088861,-55.473780927457426,-55.473603373722646
103.77972465581978,-55.47378394744899,-55.47360788090051
103.80976220275345,-55.47378681851456,-55.473612388078365
103.8397997496871,-55.47378954070238,-55.47361689525623
103.86983729662077,-55.473792114059606,-55.473621402434084
103.89987484355444,-55.47379453863239,-55.47362590961195
103.92991239048811,-55.473796814465786,-55.4736304167898
