distance,polynomial,linear
2.251689612015018,-7.84141032043937,-7.841592000004873
2.2554443053817264,-7.841121705824659,-7.841307209691815
2.259198998748435,-7.840833406243082,-7.841022419378757
2.2629536921151434,-7.840545432304025,-7.8407376290657
2.2667083854818517,-7.840257794526495,-7.840452838752642
2.27046307884856,-7.839970503339501,-7.840168048439584
2.2742177722152683,-7.839683569082438,-7.839883258126527
2.2779724655819766,-7.839397002005452,-7.839598467813469
2.2817271589486854,-7.839110812269785,-7.839313677500411
2.2854818523153937,-7.838825009948119,-7.839028887187354
2.289236545682102,-7.8385396050249,-7.838744096874296
2.2929912390488103,-7.838254607396653,-7.838459306561239
2.2967459324155186,-7.837970026872277,-7.838174516248181
2.300500625782227,-7.83768587317334,-7.837889725935123
2.3042553191489357,-7.837402155934352,-7.837604935622066
2.308010012515644,-7.8371188847030275,-7.837320145309008
2.3117647058823523,-7.8368360689405465,-7.83703535499595
2.3155193992490606,-7.8365537180217855,-7.836750564682893
2.319274092615769,-7.836271841235558,-7.836465774369835
2.3230287859824776,-7.835990447784824,-7.836180984056777
2.326783479349186,-7.83570954678691,-7.83589619374372
2.3305381727158943,-7.835429147273694,-7.835611403430662
2.3342928660826026,-7.835149258191805,-7.835326613117604
2.338047559449311,-7.834869888402794,-7.835041822804547
2.341802252816019,-7.834591046683301,-7.834757032491489
2.345556946182728,-7.834312741725216,-7.834472242178432
2.3493116395494362,-7.834034982135825,-7.834187451865374
2.3530663329161445,-7.833757776437949,-7.833902661552316
2.356821026282853,-7.833481133070076,-7.833617871239259
2.360575719649561,-7.8332050603864785,-7.8333330809262005
2.3643304130162694,-7.832929566657328,-7.833048290613143
2.368085106382978,-7.832654660068799,-7.832763500300086
2.3718397997496865,-7.832380348723165,-7.832478709987028
2.375594493116395,-7.832106640638881,-7.83219391967397
2.379349186483103,-7.831833543750674,-7.831909129360913
2.3831038798498114,-7.831561065909607,-7.831624339047855
2.3868585732165197,-7.831289214883148,-7.831339548734798
2.3906132665832285,-7.8310179983552235,-7.83105475842174
2.394367959949937,-7.8307474239262795,-7.830769968108682
2.398122653316645,-7.83047749911332,-7.830485177795625
2.4018773466833534,-7.830208231349945,-7.830221349361316
2.4056320400500617,-7.829939627986387,-7.829978482805755
2.4093867334167705,-7.829671696289537,-7.829735616250195
2.4131414267834788,-7.829404443442964,-7.8294927496946345
2.416896120150187,-7.829137876546936,-7.829249883139075
2.4206508135168954,-7.828872002618424,-7.829007016583515
2.4244055068836037,-7.828606828591115,-7.828764150027954
2.428160200250312,-7.828342361315411,-7.828521283472394
2.4319148936170207,-7.828078607558426,-7.828278416916834
2.435669586983729,-7.827815574003983,-7.828035550361274
2.4394242803504373,-7.8275532672526,-7.827792683805713
2.4431789737171457,-7.827291693821476,-7.827549817250153
2.446933667083854,-7.827030860144479,-7.8273069506945925
2.4506883604505623,-7.826770772572121,-7.827064084139033
2.454443053817271,-7.826511437371536,-7.826821217583472
2.4581977471839793,-7.826252860726459,-7.826578351027912
2.4619524405506876,-7.825995048737192,-7.826335484472352
2.465707133917396,-7.825738007420579,-7.826092617916792
2.4694618272841042,-7.825481742709975,-7.825849751361232
2.4732165206508125,-7.82522626045521,-7.825606884805671
2.4769712140175213,-7.8249715664225565,-7.825364018250111
2.4807259073842296,-7.824717666294699,-7.8251211516945505
2.484480600750938,-7.82446456567069,-7.824878285138991
2.488235294117646,-7.82421227006592,-7.82463541858343
2.4919899874843545,-7.823960784912082,-7.82439255202787
2.4957446808510633,-7.823710115557129,-7.82414968547231
2.4994993742177716,-7.823460267265247,-7.8239068189167496
2.50325406758448,-7.823211245216811,-7.82366395236119
2.507008760951188,-7.822963054508357,-7.823421085805629
2.5107634543178965,-7.8227157001525445,-7.823178219250069
2.514518147684605,-7.822469187078127,-7.8229353526945085
2.5182728410513135,-7.822223520129919,-7.822692486138949
2.522027534418022,-7.82197870406877,-7.822449619583388
2.52578222778473,-7.821734743571537,-7.822206753027828
2.5295369211514385,-7.821491643231059,-7.821963886472267
2.5332916145181468,-7.821249407556134,-7.8217210199167075
2.537046307884855,-7.821008040971505,-7.821478153361148
2.540801001251564,-7.820767547817841,-7.821235286805587
2.544555694618272,-7.8205279323517205,-7.820992420250027
2.5483103879849804,-7.820289198745631,-7.8207495536944664
2.5520650813516887,-7.8200513510879555,-7.820506687138907
2.555819774718397,-7.819814393382977,-7.820263820583346
2.559574468085106,-7.819578329550875,-7.820020954027786
2.563329161451814,-7.819343163427741,-7.819778087472225
2.5670838548185224,-7.819108898765582,-7.8195352209166655
2.5708385481852307,-7.818875539232344,-7.819292354361105
2.574593241551939,-7.818643088411932,-7.819049487805545
2.5783479349186473,-7.818411549804233,-7.818806621249985
2.582102628285356,-7.818180926825155,-7.818563754694424
2.5858573216520644,-7.8179512228066645,-7.818320888138865
2.5896120150187727,-7.817722440996828,-7.818078021583304
2.593366708385481,-7.817494584559867,-7.817835155027744
2.5971214017521893,-7.817267656576211,-7.817592288472183
2.6008760951188976,-7.817041660042567,-7.8173494219166235
2.6046307884856064,-7.816816597871983,-7.817106555361063
2.6083854818523147,-7.816592472893935,-7.816863688805503
2.612140175219023,-7.8163692878544015,-7.816620822249943
2.6158948685857313,-7.816147045415968,-7.816377955694382
2.6196495619524396,-7.815925748157914,-7.816135089138823
2.623404255319148,-7.815705398576334,-7.815892222583262
2.6271589486858566,-7.815485999084241,-7.815649356027702
2.630913642052565,-7.815267552011699,-7.815406489472141
2.6346683354192733,-7.815050059605953,-7.8151636229165815
2.6384230287859816,-7.81483352403157,-7.814920756361021
2.64217772215269,-7.814617947370585,-7.814677889805461
2.6459324155193986,-7.814403331622663,-7.8144350232499
2.649687108886107,-7.814189678705266,-7.81419215669434
2.6534418022528152,-7.813976990453829,-7.814006362915337
2.6571964956195235,-7.813765268621945,-7.813825757570566
2.660951188986232,-7.813554514881559,-7.813645152225795
2.66470588235294,-7.8133447308231725,-7.813464546881024
2.668460575719649,-7.813135917956064,-7.813283941536253
2.672215269086357,-7.812928077708504,-7.813103336191482
2.6759699624530655,-7.812721211427995,-7.81292273084671
2.679724655819774,-7.812515320381513,-7.812742125501939
2.683479349186482,-7.812310405755762,-7.812561520157168
2.6872340425531904,-7.8121064686574435,-7.812380914812397
2.690988735919899,-7.811903510113523,-7.812200309467626
2.6947434292866075,-7.811701531071521,-7.8120197041228545
2.698498122653316,-7.811500532399809,-7.8118390987780835
2.702252816020024,-7.8113005148879155,-7.811658493433312
2.7060075093867324,-7.811101479246842,-7.811477888088541
2.709762202753441,-7.810903426109396,-7.81129728274377
2.7135168961201495,-7.810706356030525,-7.811116677398998
2.7172715894868578,-7.81051026948767,-7.810936072054227
2.721026282853566,-7.810315166881128,-7.810755466709456
2.7247809762202744,-7.810121048534421,-7.810574861364685
2.7285356695869827,-7.809927914694683,-7.810394256019914
2.7322903629536914,-7.809735765533054,-7.810213650675143
2.7360450563203997,-7.809544601145086,-7.810033045330372
2.739799749687108,-7.809354421551164,-7.809852439985601
2.7435544430538163,-7.809165226696925,-7.80967183464083
2.7473091364205247,-7.808977016453713,-7.809491229296059
2.751063829787233,-7.8087897906190165,-7.809310623951287
2.7548185231539417,-7.808603548916943,-7.809130018606516
2.75857321652065,-7.808418290998684,-7.808949413261745
2.7623279098873583,-7.808234016443009,-7.808768807916974
2.7660826032540666,-7.808050724756757,-7.808588202572203
2.769837296620775,-7.807868415375348,-7.808407597227432
2.7735919899874832,-7.807687087663302,-7.808226991882661
2.777346683354192,-7.807506740914767,-7.80804638653789
2.7811013767209003,-7.8073273743540685,-7.807865781193119
2.7848560700876086,-7.80714898713626,-7.807685175848348
2.788610763454317,-7.8069715783476825,-7.807504570503577
2.792365456821025,-7.806795147006552,-7.807323965158805
2.796120150187734,-7.806619692063535,-7.807143359814034
2.7998748435544423,-7.806445212402354,-7.806962754469263
2.8036295369211506,-7.806271706840394,-7.8067821491244915
2.807384230287859,-7.806099174129325,-7.8066015437797205
2.811138923654567,-7.8059276129557285,-7.806420938434949
2.8148936170212755,-7.805757021941742,-7.806240333090178
2.8186483103879842,-7.80558739964571,-7.806059727745407
2.8224030037546926,-7.80541874456285,-7.805879122400636
2.826157697121401,-7.805251055125918,-7.805698517055865
2.829912390488109,-7.805084329705899,-7.805517911711093
2.8336670838548175,-7.804918566612696,-7.805337306366322
2.8374217772215258,-7.804753764095835,-7.805156701021551
