angle,spline,linear
142.33082706766916,-15.552259298373352,-15.552191666517144
142.5563909774436,-15.552429369105846,-15.552361498724117
142.78195488721803,-15.552598334567161,-15.55253133093109
143.00751879699249,-15.552766196615517,-15.552701163138064
143.2330827067669,-15.55293295710912,-15.552870995345037
143.45864661654136,-15.553098617906185,-15.553040827552008
143.68421052631578,-15.55326318086493,-15.553210659758982
143.90977443609023,-15.553426647843564,-15.553380491965955
144.13533834586465,-15.553589020700299,-15.553550324172928
144.3609022556391,-15.553750301293354,-15.5537201563799
144.58646616541353,-15.553910491480938,-15.553889988586873
144.81203007518798,-15.554069593121264,-15.554059820793846
145.0375939849624,-15.554227608071963,-15.554225633695308
145.26315789473685,-15.554384537993002,-15.554371350069223
145.48872180451127,-15.55454038405981,-15.554517066443138
145.71428571428572,-15.554695147374925,-15.55466278281705
145.93984962406014,-15.55484882904089,-15.554808499190965
146.16541353383457,-15.555001430160248,-15.554954215564878
146.39097744360902,-15.555152951835538,-15.555099931938793
146.61654135338347,-15.555303395169306,-15.555245648312708
146.8421052631579,-15.555452761264092,-15.55539136468662
147.0676691729323,-15.555601051222439,-15.555537081060535
147.29323308270676,-15.555748266146884,-15.55568279743445
147.5187969924812,-15.555894407139975,-15.555828513808363
147.74436090225564,-15.55603947530425,-15.555974230182278
147.96992481203006,-15.556183471742253,-15.55611994655619
148.1954887218045,-15.556326397556527,-15.556265662930105
148.42105263157896,-15.556468253849609,-15.55641137930402
148.64661654135338,-15.556609041724046,-15.556557095677933
148.8721804511278,-15.556748762282375,-15.556702812051848
149.09774436090225,-15.556887416627143,-15.556848528425762
149.3233082706767,-15.557025005860888,-15.556994244799675
149.54887218045113,-15.557161531086155,-15.55713996117359
149.77443609022555,-15.557296993405485,-15.557285677547503
150.0,-15.557431393921417,-15.557431393921417
150.22556390977442,-15.557564733754184,-15.557553606783511
150.45112781954887,-15.557697014094755,-15.557675819645606
150.6766917293233,-15.557828236151796,-15.5577980325077
150.90225563909775,-15.557958401133961,-15.557920245369795
151.12781954887217,-15.55808751024992,-15.558042458231888
151.35338345864662,-15.558215564708325,-15.558164671093984
151.57894736842104,-15.558342565717842,-15.558286883956077
151.8045112781955,-15.55846851448713,-15.558409096818172
152.0300751879699,-15.558593412224846,-15.558531309680266
152.25563909774436,-15.558717260139659,-15.55865352254236
152.4812030075188,-15.558840059440222,-15.558775735404454
152.70676691729324,-15.558961811335198,-15.558897948266548
