bond,angle,spline
0.907537688442211,99.9497487437186,-15.285761045203131
0.907537688442211,100.40201005025125,-15.286690835666901
0.907537688442211,100.85427135678393,-15.287611817567829
0.907537688442211,101.30653266331659,-15.288524062200421
0.907537688442211,101.75879396984925,-15.2894276408592
0.907537688442211,102.21105527638191,-15.290322624838677
0.907537688442211,102.66331658291458,-15.291209085433351
0.907537688442211,103.11557788944724,-15.29208709393775
0.907537688442211,103.5678391959799,-15.292956721646373
0.907537688442211,104.02010050251256,-15.293818039853734
0.907537688442211,104.47236180904522,-15.294671119854359
0.907537688442211,104.92462311557789,-15.295516032942738
0.907537688442211,105.37688442211055,-15.2963528504134
0.907537688442211,105.82914572864321,-15.297181643560847
0.907537688442211,106.28140703517587,-15.298002483679594
0.907537688442211,106.73366834170855,-15.298815442064152
0.907537688442211,107.1859296482412,-15.29962059000904
0.907537688442211,107.63819095477388,-15.30041799880876
0.907537688442211,108.09045226130654,-15.30120773975784
0.907537688442211,108.5427135678392,-15.301989884150768
0.907537688442211,108.99497487437186,-15.302764503282072
0.907537688442211,109.44723618090453,-15.303531668446253
0.907537688442211,109.89949748743719,-15.30429145093784
0.907537688442211,110.35175879396985,-15.305043920787154
0.907537688442211,110.80402010050251,-15.305789137984851
0.907537688442211,111.25628140703517,-15.306527157733939
0.907537688442211,111.70854271356784,-15.307258035207933
0.907537688442211,112.1608040201005,-15.307981825580338
0.907537688442211,112.61306532663316,-15.308698584024693
0.907537688442211,113.06532663316582,-15.309408365714505
0.907537688442211,113.5175879396985,-15.310111225823283
0.907537688442211,113.96984924623115,-15.310807219524564
0.907537688442211,114.42211055276383,-15.311496401991855
0.907537688442211,114.87437185929649,-15.312178828398672
0.907537688442211,115.32663316582915,-15.31285455391854
0.907537688442211,115.77889447236181,-15.31352363372496
0.907537688442211,116.23115577889448,-15.314186122991474
0.907537688442211,116.68341708542714,-15.314842076891582
0.907537688442211,117.1356783919598,-15.315491550598814
0.907537688442211,117.58793969849246,-15.316134599286666
0.907537688442211,118.04020100502512,-15.31677127812868
0.907537688442211,118.49246231155779,-15.317401642298368
0.907537688442211,118.94472361809045,-15.318025746969242
0.907537688442211,119.39698492462311,-15.31864364731482
0.907537688442211,119.84924623115577,-15.319255398508625
0.907537688442211,120.30150753768845,-15.319861054994272
0.907537688442211,120.7537688442211,-15.320460662730294
0.907537688442211,121.20603015075378,-15.321054262200983
0.907537688442211,121.65829145728644,-15.321641893799383
0.907537688442211,122.1105527638191,-15.322223597918557
0.907537688442211,122.56281407035176,-15.322799414951557
0.907537688442211,123.01507537688443,-15.323369385291413
0.907537688442211,123.46733668341709,-15.323933549331192
0.907537688442211,123.91959798994975,-15.32449194746395
0.907537688442211,124.37185929648241,-15.325044620082723
0.907537688442211,124.82412060301507,-15.325591607580575
0.907537688442211,125.27638190954774,-15.326132950350548
0.907537688442211,125.7286432160804,-15.3266686887857
0.907537688442211,126.18090452261308,-15.327198863279081
0.907537688442211,126.63316582914572,-15.327723514223736
0.907537688442211,127.0854271356784,-15.32824268201272
0.907537688442211,127.53768844221105,-15.328756407039084
0.907537688442211,127.98994974874373,-15.329264729695876
0.907537688442211,128.44221105527637,-15.329767690376151
0.907537688442211,128.89447236180905,-15.330265329472955
0.907537688442211,129.3467336683417,-15.330757687379345
0.907537688442211,129.79899497487438,-15.331244804488373
0.907537688442211,130.25125628140705,-15.331726720810577
0.907537688442211,130.7035175879397,-15.332203469489778
0.907537688442211,131.15577889447235,-15.332675077730247
0.907537688442211,131.60804020100502,-15.333141572540418
0.907537688442211,132.0603015075377,-15.333602980928717
0.907537688442211,132.51256281407035,-15.334059329903583
