bond,spline,linear
1.8548872180451126,-15.415927813476722,-15.418150255445852
1.858646616541353,-15.414413836176632,-15.416688791061063
1.8624060150375938,-15.4129316372067,-15.415227326676273
1.8661654135338344,-15.411484649417662,-15.413765862291486
1.8699248120300749,-15.410076305660258,-15.412304397906697
1.8736842105263154,-15.408710038785225,-15.410842933521907
1.8774436090225561,-15.407389281643303,-15.409381469137118
1.8812030075187969,-15.406117467085226,-15.407920004752329
1.8849624060150374,-15.404898027961735,-15.40645854036754
1.888721804511278,-15.403734397123568,-15.40499707598275
1.8924812030075184,-15.402630007421461,-15.403535611597961
1.8962406015037592,-15.401588291706153,-15.402074147213172
1.8999999999999997,-15.400612682828383,-15.400612682828383
1.9037593984962404,-15.399705217609496,-15.400013199595627
1.907518796992481,-15.398862348753275,-15.399413716362872
1.9112781954887215,-15.398079132934107,-15.398814233130116
1.915037593984962,-15.397350626826388,-15.398214749897361
1.918796992481203,-15.396671887104503,-15.397615266664605
1.9225563909774435,-15.396037970442848,-15.397015783431849
1.926315789473684,-15.395443933515807,-15.396416300199094
1.9300751879699245,-15.394884832997773,-15.395816816966338
1.933834586466165,-15.394355725563141,-15.395217333733582
1.9375939849624055,-15.393851667886295,-15.394617850500827
1.9413533834586465,-15.393367716641627,-15.394018367268071
1.945112781954887,-15.392898928503529,-15.393418884035317
1.9488721804511275,-15.392440360146393,-15.39281940080256
1.952631578947368,-15.391987068244605,-15.392219917569804
1.9563909774436086,-15.391534109472557,-15.39162043433705
1.9601503759398495,-15.391076540504642,-15.391020951104293
1.96390977443609,-15.390609418015245,-15.390421467871539
1.9676691729323306,-15.390127798678762,-15.389821984638782
1.971428571428571,-15.38962673916958,-15.389222501406026
1.9751879699248116,-15.389101296162092,-15.388623018173272
1.9789473684210526,-15.388546526330686,-15.388023534940515
1.982706766917293,-15.387957486349753,-15.38742405170776
1.9864661654135336,-15.387329232893684,-15.386824568475005
1.9902255639097741,-15.38665682263687,-15.386225085242248
1.9939849624060146,-15.385935312253698,-15.385625602009494
1.9977443609022552,-15.385159758418563,-15.385026118776738
2.001503759398496,-15.384325303292202,-15.384145500053044
2.0052631578947366,-15.383430412317232,-15.382843178092946
2.009022556390977,-15.38247786799696,-15.381540856132847
2.0127819548872177,-15.38147074135113,-15.380238534172749
2.016541353383458,-15.380412103399483,-15.37893621221265
2.020300751879699,-15.379305025161761,-15.37763389025255
2.0240601503759397,-15.378152577657708,-15.376331568292452
2.02781954887218,-15.376957831907065,-15.375029246332353
2.0315789473684207,-15.375723858929577,-15.373726924372255
2.0353383458646612,-15.374453729744982,-15.372424602412156
2.0390977443609017,-15.373150515373027,-15.371122280452058
2.0428571428571427,-15.371817286833451,-15.36981995849196
2.0466165413533832,-15.370457115145998,-15.368517636531859
2.0503759398496237,-15.369073071330408,-15.36721531457176
2.0541353383458643,-15.367668226406428,-15.365912992611662
2.0578947368421048,-15.366245651393799,-15.364610670651563
2.0616541353383457,-15.364808417312258,-15.363308348691465
2.0654135338345863,-15.363359595181553,-15.362006026731367
2.0691729323308268,-15.361902256021427,-15.360703704771268
2.0729323308270673,-15.360439470851619,-15.359401382811168
2.076691729323308,-15.35897431069187,-15.35809906085107
2.0804511278195488,-15.357509846561928,-15.35679673889097
2.0842105263157893,-15.35604914948153,-15.355494416930872
2.08796992481203,-15.354595290470424,-15.354192094970774
2.0917293233082703,-15.353151340548347,-15.352889773010675
2.095488721804511,-15.351720370735045,-15.351587451050577
2.0992481203007514,-15.350305452050256,-15.350285129090476
2.1030075187969923,-15.348909330831399,-15.349043840099206
2.106766917293233,-15.347532353810557,-15.347817809350143
2.1105263157894734,-15.346173792209601,-15.34659177860108
2.114285714285714,-15.344832912177251,-15.345365747852018
2.1180451127819544,-15.343508979862214,-15.344139717102955
2.1218045112781954,-15.342201261413202,-15.34291368635389
2.125563909774436,-15.340909022978929,-15.341687655604828
2.1293233082706764,-15.339631530708107,-15.340461624855765
2.133082706766917,-15.338368050749448,-15.339235594106702
2.1368421052631574,-15.337117849251664,-15.338009563357637
2.140601503759398,-15.33588019236347,-15.336783532608575
2.144360902255639,-15.334654346233577,-15.335557501859512
2.1481203007518794,-15.333439577010694,-15.334331471110449
2.15187969924812,-15.332235150843537,-15.333105440361384
2.1556390977443605,-15.33104033388082,-15.331879409612322
2.159398496240601,-15.32985439227125,-15.330653378863259
2.163157894736842,-15.328676592163545,-15.329427348114196
2.1669172932330825,-15.327506199706415,-15.328201317365131
2.170676691729323,-15.32634248104857,-15.326975286616069
2.1744360902255635,-15.325184702338728,-15.325749255867006
2.178195488721804,-15.324032129725595,-15.324523225117943
2.181954887218045,-15.322884029357887,-15.323297194368878
2.1857142857142855,-15.321739667384318,-15.322071163619816
2.189473684210526,-15.320598309953596,-15.320845132870753
2.1932330827067665,-15.319459223214439,-15.31961910212169
2.196992481203007,-15.31832167331555,-15.318393071372627
2.2007518796992476,-15.317184927687892,-15.31719087079066
2.2045112781954885,-15.316048525597212,-15.316083990877077
2.208270676691729,-15.314912612808609,-15.314977110963495
2.2120300751879696,-15.313777417150513,-15.313870231049915
2.21578947368421,-15.31264316645136,-15.312763351136333
2.2195488721804506,-15.31151008853958,-15.31165647122275
2.2233082706766916,-15.310378411243608,-15.310549591309169
2.227067669172932,-15.309248362391878,-15.309442711395587
2.2308270676691726,-15.30812016981282,-15.308335831482005
2.234586466165413,-15.306994061334871,-15.307228951568423
2.2383458646616536,-15.305870264786456,-15.306122071654842
2.242105263157894,-15.304749007996016,-15.30501519174126
2.245864661654135,-15.303630518791982,-15.303908311827678
2.2496240601503756,-15.302515025002785,-15.302801431914096
2.253383458646616,-15.301402754456861,-15.301694552000514
2.2571428571428567,-15.300293934982635,-15.300587672086932
2.260902255639097,-15.299188794408549,-15.29948079217335
2.264661654135338,-15.298087560563033,-15.298373912259768
2.2684210526315787,-15.29699046127452,-15.297267032346188
2.272180451127819,-15.295897724371441,-15.296160152432606
2.2759398496240597,-15.29480957768223,-15.295053272519024
2.2796992481203002,-15.29372624903532,-15.293946392605442
2.283458646616541,-15.292647966259146,-15.29283951269186
2.2872180451127817,-15.291574957182139,-15.291732632778277
2.2909774436090222,-15.29050744963273,-15.290625752864695
2.2947368421052627,-15.289445671439355,-15.289518872951113
2.2984962406015033,-15.288389850430443,-15.288411993037533
2.3022556390977438,-15.287340214434433,-15.287405280386528
2.3060150375939847,-15.286296991279753,-15.286465345910576
2.3097744360902253,-15.285260408794839,-15.285525411434625
2.3135338345864658,-15.28423069480812,-15.284585476958673
2.3172932330827063,-15.283208077148034,-15.28364554248272
2.321052631578947,-15.282192783643008,-15.282705608006768
2.3248120300751878,-15.281185042121482,-15.281765673530817
2.3285714285714283,-15.280185080411883,-15.280825739054865
2.332330827067669,-15.279193126342644,-15.279885804578914
2.3360902255639093,-15.278209407742203,-15.27894587010296
2.33984962406015,-15.277234152438986,-15.278005935627009
2.3436090225563904,-15.276267588261433,-15.277066001151058
2.3473684210526313,-15.275309943037973,-15.276126066675106
2.351127819548872,-15.274361444597037,-15.275186132199154
2.3548872180451124,-15.273422320767065,-15.274246197723201
2.358646616541353,-15.272492799376481,-15.27330626324725
2.3624060150375934,-15.271573108253724,-15.272366328771298
2.3661654135338344,-15.270663475227225,-15.271426394295347
2.369924812030075,-15.269764128125416,-15.270486459819395
2.3736842105263154,-15.268875294776732,-15.269546525343442
2.377443609022556,-15.267997203009607,-15.26860659086749
2.3812030075187964,-15.26713008065247,-15.267666656391539
2.3849624060150374,-15.266274155533754,-15.266726721915587
2.388721804511278,-15.265429655481896,-15.265786787439636
2.3924812030075184,-15.264596808325324,-15.264846852963682
2.396240601503759,-15.263775841892473,-15.26390691848773
2.3999999999999995,-15.26296698401178,-15.26296698401178
