angle,spline,linear
137.593984962406,-181.21833390653518,-181.21795467213647
137.81954887218046,-181.21904969837084,-181.21867479454104
138.04511278195488,-181.21975922218525,-181.21939491694562
138.2706766917293,-181.22046241157275,-181.22011503935022
138.49624060150376,-181.22115920012766,-181.2208351617548
138.7218045112782,-181.2218495214443,-181.22155528415936
138.94736842105263,-181.22253330911704,-181.22227540656397
139.17293233082705,-181.22321049674017,-181.22299552896854
139.3984962406015,-181.22388101790798,-181.2237156513731
139.62406015037595,-181.22454480621485,-181.2244357737777
139.84962406015038,-181.22520179525515,-181.2251558961823
140.0751879699248,-181.22585191965487,-181.22582952466988
140.30075187969925,-181.22649517594832,-181.22641016532347
140.5263157894737,-181.2271316566271,-181.2269908059771
140.75187969924812,-181.2277614624374,-181.2275714466307
140.97744360902254,-181.22838469412528,-181.2281520872843
141.203007518797,-181.22900145243682,-181.22873272793788
141.42857142857142,-181.2296118381181,-181.22931336859148
141.65413533834587,-181.23021595191528,-181.2298940092451
141.8796992481203,-181.23081389457442,-181.2304746498987
142.10526315789474,-181.2314057668416,-181.2310552905523
142.33082706766916,-181.23199166946296,-181.2316359312059
142.5563909774436,-181.23257170318456,-181.2322165718595
142.78195488721803,-181.2331459687525,-181.2327972125131
143.00751879699249,-181.23371456691294,-181.2333778531667
143.2330827067669,-181.23427759841192,-181.2339584938203
143.45864661654136,-181.2348351639955,-181.2345391344739
143.68421052631578,-181.2353873644099,-181.23511977512752
143.90977443609023,-181.23593430040106,-181.2357004157811
144.13533834586465,-181.23647607271522,-181.2362810564347
144.3609022556391,-181.23701278209842,-181.2368616970883
144.58646616541353,-181.2375445292967,-181.23744233774192
144.81203007518798,-181.23807141505628,-181.23802297839552
145.0375939849624,-181.23859354009113,-181.2385857742472
145.26315789473685,-181.23911099425183,-181.23905934608942
145.48872180451127,-181.23962384075912,-181.23953291793163
145.71428571428572,-181.24013213882796,-181.2400064897738
145.93984962406014,-181.24063594767338,-181.240480061616
146.16541353383457,-181.24113532651035,-181.24095363345822
146.39097744360902,-181.24163033455386,-181.2414272053004
146.61654135338347,-181.2421210310189,-181.2419007771426
146.8421052631579,-181.2426074751205,-181.2423743489848
147.0676691729323,-181.2430897260736,-181.24284792082702
147.29323308270676,-181.24356784309327,-181.2433214926692
147.5187969924812,-181.2440418853944,-181.2437950645114
147.74436090225564,-181.24451191219208,-181.2442686363536
147.96992481203006,-181.24497798270127,-181.24474220819582
148.1954887218045,-181.24544015613694,-181.245215780038
148.42105263157896,-181.2458984917141,-181.2456893518802
148.64661654135338,-181.2463530486478,-181.2461629237224
148.8721804511278,-181.24680388615292,-181.2466364955646
149.09774436090225,-181.24725106344454,-181.2471100674068
149.3233082706767,-181.2476946397376,-181.247583639249
149.54887218045113,-181.24813467424715,-181.2480572110912
149.77443609022555,-181.24857122618815,-181.2485307829334
150.0,-181.2490043547756,-181.2490043547756
150.22556390977442,-181.24943410089608,-181.249394349019
150.45112781954887,-181.24986043212266,-181.24978434326243
150.6766917293233,-181.2502832976999,-181.25017433750585
150.90225563909775,-181.25070264687247,-181.25056433174927
151.12781954887217,-181.25111842888492,-181.2509543259927
151.35338345864662,-181.25153059298202,-181.25134432023611
151.57894736842104,-181.2519390884082,-181.25173431447953
151.8045112781955,-181.2523438644082,-181.25212430872295
152.0300751879699,-181.2527448702266,-181.25251430296638
152.25563909774436,-181.253142055108,-181.2529042972098
152.4812030075188,-181.2535353682971,-181.25329429145322
152.70676691729324,-181.25392475903843,-181.25368428569664
152.93233082706766,-181.2543101765767,-181.25407427994006
153.1578947368421,-181.25469157015644,-181.25446427418348
153.38345864661653,-181.25506888902234,-181.2548542684269
153.60902255639098,-181.25544208241897,-181.25524426267032
153.8345864661654,-181.25581109959103,-181.25563425691374
154.06015037593983,-181.25617588978304,-181.25602425115716
154.28571428571428,-181.25653640223965,-181.25641424540058
154.51127819548873,-181.25689258620554,-181.256804239644
154.73684210526315,-181.25724439092525,-181.25719423388742
154.96240601503757,-181.25759176564347,-181.25758422813084
155.18796992481202,-181.25793469080025,-181.2579133692394
155.41353383458647,-181.25827335422315,-181.25823033972097
155.6390977443609,-181.25860802834174,-181.25854731020254
155.86466165413532,-181.25893898583527,-181.25886428068412
156.09022556390977,-181.25926649938296,-181.2591812511657
156.31578947368422,-181.259590841664,-181.25949822164728
156.54135338345864,-181.25991228535753,-181.25981519212885
156.76691729323306,-181.2602311031428,-181.26013216261043
156.99248120300751,-181.26054756769906,-181.260449133092
157.21804511278197,-181.2608619517054,-181.2607661035736
157.4436090225564,-181.26117452784112,-181.26108307405516
157.6691729323308,-181.26148556878536,-181.26140004453674
157.89473684210526,-181.26179534721734,-181.26171701501832
158.1203007518797,-181.26210413581623,-181.2620339854999
158.34586466165413,-181.26241220726132,-181.26235095598147
158.57142857142856,-181.2627198342317,-181.26266792646305
158.796992481203,-181.2630272894066,-181.26298489694463
159.02255639097746,-181.2633348454653,-181.2633018674262
159.24812030075188,-181.26364277508688,-181.26361883790779
159.4736842105263,-181.26395135095063,-181.26393580838936
159.69924812030075,-181.26426084573572,-181.26425277887094
159.9248120300752,-181.26457153212135,-181.26456974935252
160.15037593984962,-181.26488362313114,-181.26484374893155
160.37593984962405,-181.26519663829356,-181.26509626305932
