degree,max_mha,rms_mha,mae_mha
1,362.64090220697653,206.1169010315826,171.39306190158672
2,377.8793432805685,207.49108635408606,172.10645028614076
3,253.27534811195562,132.10337503200722,111.93889069197789
4,117.403876446744,61.80299834784891,53.59872912330843
5,81.66687807452888,45.20769354664445,36.694008218030866
6,40.89676484490212,20.34130988150354,16.368421237727052
7,75.51463926741064,42.499025377064164,32.05519381147326
