distance,spline,linear
1.2445556946182728,-107.63533112638311,-107.62989378358887
1.2465581977471838,-107.63490245863598,-107.62931970819216
1.248560700876095,-107.63446597920696,-107.62874563279544
1.2505632040050063,-107.63402177489627,-107.62817155739873
1.2525657071339173,-107.63356993250407,-107.62759748200203
1.2545682102628284,-107.63311053883056,-107.62702340660532
1.2565707133917396,-107.63264368067597,-107.6264493312086
1.2585732165206507,-107.63216944484043,-107.62587525581189
1.260575719649562,-107.63168791812416,-107.62530118041518
1.262578222778473,-107.63119918732737,-107.62472710501847
1.264580725907384,-107.63070333925023,-107.62415302962177
1.2665832290362953,-107.63020046069293,-107.62357895422505
1.2685857321652065,-107.62969063845568,-107.62300487882834
1.2705882352941176,-107.62917395933867,-107.62243080343163
1.2725907384230286,-107.62865051014208,-107.62185672803491
1.2745932415519399,-107.62812037766611,-107.6212826526382
1.276595744680851,-107.62758364871095,-107.6207085772415
1.2785982478097622,-107.6270404100768,-107.62013450184479
1.2806007509386732,-107.62649074856384,-107.61956042644807
1.2826032540675845,-107.62593475097229,-107.61898635105136
1.2846057571964955,-107.6253725041023,-107.61841227565465
1.2866082603254068,-107.62480409475408,-107.61783820025794
1.2886107634543178,-107.62422960972785,-107.61726412486122
1.2906132665832288,-107.62364913582375,-107.61669004946452
1.29261576971214,-107.62306275984201,-107.61611597406781
1.2946182728410514,-107.62247056858283,-107.6155418986711
1.2966207759699624,-107.62187264884636,-107.61496782327438
1.2986232790988734,-107.62126908743284,-107.61439374787767
1.3006257822277847,-107.62065997114242,-107.61381967248096
1.3026282853566957,-107.62004538677532,-107.61324559708426
1.304630788485607,-107.61942542113174,-107.61267152168755
1.306633291614518,-107.61880016101186,-107.61209744629083
1.308635794743429,-107.61816969321586,-107.61152337089412
1.3106382978723403,-107.61753410454394,-107.6109492954974
1.3126408010012516,-107.61689348179628,-107.61037522010069
1.3146433041301626,-107.61624791177312,-107.609801144704
1.3166458072590737,-107.61559748127459,-107.60922706930728
1.318648310387985,-107.61494227710094,-107.60865299391057
1.3206508135168962,-107.61428238605231,-107.60807891851385
1.3226533166458072,-107.61361789492892,-107.60750484311714
1.3246558197747182,-107.61294889053097,-107.60693076772043
1.3266583229036293,-107.61227545965865,-107.60635669232371
1.3286608260325405,-107.61159768911213,-107.60578261692702
1.3306633291614518,-107.61091566569164,-107.6052085415303
1.3326658322903628,-107.61022947619732,-107.60463446613359
1.3346683354192739,-107.6095392074294,-107.60406039073688
1.3366708385481851,-107.60884494618807,-107.60348631534016
1.3386733416770964,-107.60814677927353,-107.60291223994345
1.3406758448060074,-107.60744479348593,-107.60233816454675
1.3426783479349185,-107.6067390756255,-107.60176408915004
1.3446808510638297,-107.60602971249243,-107.60119001375332
1.3466833541927408,-107.6053167908869,-107.60061593835661
1.348685857321652,-107.60460039760912,-107.6000418629599
1.350688360450563,-107.60388061945925,-107.59946778756319
1.352690863579474,-107.60315754323751,-107.59889371216649
1.3546933667083854,-107.60243125574411,-107.59831963676977
1.3566958698372966,-107.60170184377921,-107.59774556137306
1.3586983729662077,-107.60096939414301,-107.59717148597635
1.3607008760951187,-107.60023399363568,-107.59659741057963
1.36270337922403,-107.59949572905745,-107.59602333518292
1.3647058823529412,-107.59875468720851,-107.59544925978621
1.3667083854818523,-107.59801095488902,-107.59487518438951
1.3687108886107633,-107.59726461889922,-107.5943011089928
1.3707133917396743,-107.59651576603925,-107.59372703359608
1.3727158948685856,-107.59576448310933,-107.59315295819937
1.3747183979974968,-107.59501085690965,-107.59257888280266
1.3767209011264079,-107.59425497424041,-107.59200480740594
1.378723404255319,-107.5934969219018,-107.59143073200924
1.3807259073842302,-107.59273678669402,-107.59085665661253
1.3827284105131414,-107.59197465541723,-107.59028258121582
1.3847309136420525,-107.59121061487163,-107.5897085058191
1.3867334167709635,-107.59044475185745,-107.58913443042239
1.3887359198998748,-107.58967715317483,-107.58856035502568
1.3907384230287858,-107.58890790562401,-107.58798627962898
1.392740926157697,-107.58813709600516,-107.58741220423227
1.394743429286608,-107.58736481111848,-107.58683812883555
1.3967459324155191,-107.58659113776415,-107.58626405343884
1.3987484355444304,-107.58581616274236,-107.58568997804213
1.4007509386733417,-107.5850399725557,-107.58505132343296
1.4027534418022527,-107.58426264022616,-107.58430503680306
1.4047559449311637,-107.58348422007036,-107.58355875017314
1.406758448060075,-107.58270476502717,-107.58281246354322
1.4087609511889863,-107.58192432803538,-107.58206617691332
1.4107634543178973,-107.58114296203388,-107.5813198902834
1.4127659574468083,-107.58036071996148,-107.58057360365348
1.4147684605757194,-107.57957765475697,-107.57982731702357
1.4167709637046306,-107.57879381935926,-107.57908103039365
1.4187734668335419,-107.57800926670714,-107.57833474376373
1.420775969962453,-107.57722404973944,-107.57758845713383
1.422778473091364,-107.576438221395,-107.57684217050391
1.4247809762202752,-107.57565183461267,-107.576095883874
1.4267834793491865,-107.57486494233127,-107.57534959724408
1.4287859824780975,-107.57407759748963,-107.57460331061417
1.4307884856070086,-107.5732898530266,-107.57385702398426
1.4327909887359198,-107.57250176188101,-107.57311073735434
1.434793491864831,-107.57171337699167,-107.57236445072442
1.436795994993742,-107.57092475129745,-107.57161816409452
1.4387984981226531,-107.57013593773716,-107.5708718774646
1.4408010012515642,-107.56934698924962,-107.57012559083469
1.4428035043804754,-107.56855795877374,-107.56937930420477
1.4448060075093867,-107.56776889924825,-107.56863301757485
1.4468085106382977,-107.56697986361203,-107.56788673094495
1.4488110137672088,-107.56619090480395,-107.56714044431503
1.45081351689612,-107.5654020757628,-107.56639415768511
1.4528160200250313,-107.56461342942741,-107.5656478710552
1.4548185231539423,-107.56382501873664,-107.56490158442529
