angle,spline,linear
95.78947368421052,-148.7999171530388,-148.79951601861168
95.93984962406014,-148.7998030763506,-148.79935121918214
96.09022556390977,-148.79968152227724,-148.7991864197526
96.2406015037594,-148.79955279761978,-148.7990216203231
96.39097744360902,-148.79941720917935,-148.79885682089355
96.54135338345864,-148.79927506375705,-148.798692021464
96.69172932330827,-148.79912666815397,-148.7985272220345
96.84210526315789,-148.79897232917125,-148.79836242260495
96.99248120300751,-148.79881235360995,-148.7981976231754
97.14285714285714,-148.7986470482712,-148.7980328237459
97.29323308270676,-148.79847671995606,-148.79786802431636
97.44360902255639,-148.79830167546567,-148.79770322488682
97.59398496240601,-148.79812222160118,-148.7975384254573
97.74436090225564,-148.7979386651636,-148.79737362602776
97.89473684210526,-148.79775131295406,-148.79720882659822
98.04511278195488,-148.79756047177372,-148.7970440271687
98.19548872180451,-148.79736644842365,-148.79687922773917
98.34586466165413,-148.7971695497049,-148.79671442830963
98.49624060150376,-148.79697008241865,-148.79654962888011
98.64661654135338,-148.79676835336596,-148.79638482945057
98.796992481203,-148.79656466934796,-148.79622003002103
98.94736842105263,-148.79635933716577,-148.79605523059152
99.09774436090225,-148.7961526636204,-148.79589043116198
99.24812030075188,-148.79594495551308,-148.79572563173244
99.3984962406015,-148.79573651964483,-148.79556083230293
99.54887218045113,-148.79552766281677,-148.79539603287338
99.69924812030075,-148.79531869183,-148.79523123344384
99.84962406015038,-148.79510991348565,-148.79506643401433
100.0,-148.7949016345848,-148.7949016345848
100.15037593984962,-148.7946940955265,-148.79469023116803
100.30075187969925,-148.7944872711016,-148.79447882775128
100.45112781954887,-148.79428106969885,-148.79426742433452
100.6015037593985,-148.79407539970705,-148.79405602091776
100.75187969924812,-148.79387016951503,-148.793844617501
100.90225563909775,-148.79366528751146,-148.79363321408425
101.05263157894737,-148.79346066208524,-148.7934218106675
101.203007518797,-148.79325620162507,-148.79321040725074
101.35338345864662,-148.79305181451977,-148.79299900383398
101.50375939849624,-148.7928474091581,-148.79278760041723
101.65413533834587,-148.79264289392887,-148.79257619700047
101.80451127819549,-148.79243817722084,-148.79236479358372
101.95488721804512,-148.79223316742278,-148.79215339016696
102.10526315789474,-148.7920277729235,-148.7919419867502
102.25563909774436,-148.7918219021118,-148.79173058333345
102.40601503759399,-148.79161546337636,-148.7915191799167
102.55639097744361,-148.7914083651061,-148.79130777649996
102.70676691729324,-148.7912005156897,-148.7910963730832
102.85714285714286,-148.79099182351598,-148.79088496966645
103.00751879699249,-148.7907821969737,-148.7906735662497
103.15789473684211,-148.7905715444517,-148.79046216283294
103.30827067669173,-148.79035977433867,-148.79025075941618
103.45864661654136,-148.79014679502345,-148.79003935599943
103.60902255639098,-148.78993251489482,-148.78982795258267
103.7593984962406,-148.7897168423416,-148.7896165491659
103.90977443609023,-148.78949968575245,-148.78940514574916
104.06015037593986,-148.78928095351625,-148.7891937423324
104.21052631578948,-148.7890605540218,-148.78898233891564
104.3609022556391,-148.78883839565776,-148.7887709354989
104.51127819548873,-148.78861438681307,-148.78855953208213
104.66165413533835,-148.78838843587636,-148.78834812866538
104.81203007518798,-148.78816045123654,-148.78813672524862
104.9624060150376,-148.78793034128228,-148.78792532183186
105.11278195488723,-148.78769801528702,-148.78765980119317
105.26315789473685,-148.78746339022263,-148.7873762414805
105.41353383458646,-148.78722638702524,-148.78709268176783
105.56390977443608,-148.78698692666367,-148.78680912205516
105.71428571428571,-148.78674493010666,-148.7865255623425
105.86466165413533,-148.78650031832302,-148.78624200262985
106.01503759398496,-148.78625301228155,-148.78595844291718
106.16541353383458,-148.78600293295105,-148.7856748832045
106.3157894736842,-148.78575000130027,-148.78539132349184
106.46616541353383,-148.78549413829808,-148.78510776377917
106.61654135338345,-148.78523526491324,-148.7848242040665
106.76691729323308,-148.7849733021145,-148.78454064435383
106.9172932330827,-148.78470817087077,-148.78425708464115
107.06766917293233,-148.78443979215072,-148.78397352492848
107.21804511278195,-148.78416808692324,-148.7836899652158
107.36842105263158,-148.78389297615706,-148.78340640550314
107.5187969924812,-148.78361438082104,-148.7831228457905
107.66917293233082,-148.7833322218839,-148.78283928607783
107.81954887218045,-148.7830464203145,-148.78255572636516
107.96992481203007,-148.7827568970816,-148.7822721666525
108.1203007518797,-148.78246357315402,-148.78198860693982
108.27067669172932,-148.78216636950054,-148.78170504722715
